dates,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038,satname
2017-06-27 21:54:14+00:00,339.45,337.83,328.468,332.67,339.3333333333333,346.975,347.07,330.3333333333333,338.40250000000003,349.59714285714284,308.79333333333335,349.198,347.5725,332.49333333333334,339.528,357.63,295.83500000000004,289.5733333333333,280.64,232.51333333333332,226.31199999999998,242.735,255.08166666666668,290.206,349.79,336.62142857142857,335.18333333333334,342.50857142857143,350.9542857142857,340.69,348.94399999999996,335.6042857142857,343.656,346.13800000000003,342.10833333333335,345.15250000000003,340.0366666666667,335.088,349.8275,L8
2017-08-21 22:00:43+00:00,344.0,340.846,331.1625,342.01,341.11,343.88000000000005,345.4,329.3125,346.08666666666676,352.63399999999996,311.4933333333333,357.2975,356.3566666666666,335.976,333.87250000000006,348.705,318.01,305.69666666666666,287.6125,240.0633333333333,228.0725,244.32000000000002,256.89,294.214,344.24,332.74333333333334,336.312,342.454,348.34666666666664,337.28999999999996,347.00666666666666,335.312,342.455,343.615,341.83500000000004,341.4166666666667,344.45500000000004,332.18,351.2975,L8
2017-12-04 21:54:37+00:00,344.84000000000003,314.11,329.925,353.40999999999997,357.72,357.45,357.19,327.85,358.55,363.28,322.15,365.45,362.19,304.24,318.76,326.405,315.655,307.32,279.1,253.625,218.22500000000002,239.22,246.38,281.4433333333333,339.41,291.75,341.19,309.84,305.01,323.52,351.35,311.615,329.71000000000004,326.765,330.73,337.2,336.3,326.135,347.95500000000004,L8
2017-12-11 22:00:48+00:00,339.32666666666665,330.83500000000004,335.24333333333334,353.3,352.14,354.68,355.275,334.90333333333336,355.645,359.445,321.825,360.775,357.61,312.9866666666667,318.275,319.58,308.53333333333336,299.77666666666664,275.1433333333334,251.16666666666666,217.41,236.09,242.08666666666667,279.52,318.52,301.355,328.245,315.815,312.505,326.0233333333333,345.51,315.21,333.17,330.77,332.8933333333334,335.155,336.125,325.84666666666664,345.43666666666667,L8
2018-02-22 21:54:13+00:00,336.03666666666663,336.685,336.56,343.7966666666667,341.07,350.5133333333333,350.6466666666667,341.80999999999995,343.64000000000004,350.21000000000004,319.9,347.3966666666667,346.31666666666666,323.28,316.93,305.44666666666666,294.09666666666664,284.02666666666664,265.0566666666667,243.74,216.38333333333333,232.09666666666666,239.89666666666668,274.80333333333334,295.515,308.67999999999995,313.45000000000005,321.14,319.385,333.2733333333333,339.7266666666667,321.41333333333336,336.6233333333333,334.14000000000004,335.61333333333334,328.5233333333333,328.48,326.7633333333334,338.55999999999995,L8
2018-03-10 21:54:04+00:00,335.635,339.71,338.3225,346.005,344.9575,350.5133333333333,350.6466666666667,344.585,346.16,352.1625,331.4066666666667,350.2975,349.075,323.28,324.4625,309.3325,296.7,285.765,267.5625,245.9925,216.6175,234.465,243.2925,280.02,305.84666666666664,321.07666666666665,323.4266666666667,332.6266666666667,332.49333333333334,339.4175,344.625,327.0825,340.7025,338.98,338.6,331.5675,330.9075,329.185,339.8375,L8
2018-03-26 21:53:57+00:00,335.635,339.71,338.3225,346.005,344.9575,350.5133333333333,350.6466666666667,344.585,346.16,352.1625,331.4066666666667,350.2975,349.075,323.28,324.4625,309.3325,296.7,285.765,267.5625,245.9925,216.6175,238.77399999999997,243.2925,280.02,305.84666666666664,321.07666666666665,323.4266666666667,332.6266666666667,332.49333333333334,339.4175,344.625,327.0825,340.7025,338.98,338.6,331.5675,330.9075,329.185,339.8375,L8
2018-07-16 21:53:39+00:00,327.31,335.78499999999997,324.06,336.72999999999996,337.775,342.18,341.39,321.4266666666667,336.67500000000007,344.88000000000005,336.36,327.39000000000004,340.53999999999996,301.735,330.65,312.395,298.635,286.18499999999995,267.39,245.925,217.865,243.94666666666663,248.85999999999999,280.44,303.14,318.08,316.53333333333336,329.56666666666666,328.3733333333333,330.7966666666667,343.74,320.68,333.1466666666667,328.35,335.625,327.98,325.69000000000005,325.495,338.225,L8
2018-07-23 21:59:52+00:00,329.98,333.99333333333334,323.28499999999997,336.72999999999996,337.775,332.41499999999996,336.625,319.8125,329.54333333333335,338.50666666666666,336.36,325.895,336.88,306.36333333333334,325.6566666666667,310.08666666666664,296.8633333333333,287.0833333333333,270.9433333333333,247.33666666666667,216.66,241.565,246.36333333333334,281.805,307.64,321.965,319.07500000000005,330.71750000000003,328.10749999999996,331.9325,344.8966666666667,325.075,338.90999999999997,332.2375,336.00666666666666,328.9533333333333,326.44666666666666,325.495,338.225,L8
2018-08-01 21:53:46+00:00,334.006,333.99333333333334,323.28499999999997,336.72999999999996,337.775,332.41499999999996,336.625,319.8125,329.54333333333335,338.50666666666666,336.36,325.895,336.88,306.36333333333334,325.6566666666667,310.08666666666664,296.8633333333333,287.0833333333333,270.9433333333333,247.33666666666667,216.66,241.565,246.36333333333334,281.805,307.64,321.965,319.07500000000005,330.71750000000003,328.10749999999996,331.9325,344.8966666666667,325.075,338.90999999999997,332.2375,336.00666666666666,328.9533333333333,326.44666666666666,325.495,338.225,L8
2018-08-08 22:00:01+00:00,332.68833333333333,324.35749999999996,320.146,336.72999999999996,337.775,332.41499999999996,336.625,319.8125,329.54333333333335,338.50666666666666,336.36,325.895,336.88,306.36333333333334,325.6566666666667,310.08666666666664,296.8633333333333,287.0833333333333,270.9433333333333,247.33666666666667,216.66,241.565,246.36333333333334,281.805,307.64,321.965,319.07500000000005,330.71750000000003,328.10749999999996,331.9325,344.8966666666667,325.075,338.90999999999997,332.2375,336.00666666666666,328.9533333333333,326.44666666666666,325.495,338.225,L8
2018-09-02 21:54:02+00:00,339.36666666666673,329.85,327.306,347.7,349.81,331.505,339.98,324.83750000000003,339.6533333333333,344.3866666666666,354.665,334.615,343.45500000000004,301.025,338.74333333333334,313.23,298.91499999999996,289.93000000000006,276.565,251.45499999999998,223.4666666666667,244.0,247.425,283.7766666666667,321.1,330.375,326.3825,340.06500000000005,331.21999999999997,340.99,356.20666666666665,332.1825,344.4725,341.10249999999996,345.6266666666667,338.8433333333333,334.8866666666666,340.74,343.67,L8
2018-10-04 21:54:14+00:00,342.4166666666667,329.11,323.0,330.595,343.0,333.25,339.3966666666667,318.32,332.62,338.34,339.125,326.34,338.625,307.2833333333333,328.48333333333335,304.32000000000005,294.185,286.805,275.46500000000003,249.49,220.5233333333333,233.01,233.09,278.90000000000003,317.86,323.0075,321.3275,334.1225,320.0433333333333,334.72749999999996,349.51666666666665,327.2475,342.145,337.835,340.66333333333336,334.2233333333333,331.59666666666664,337.2,341.41,L8
2018-11-05 21:54:24+00:00,343.6857142857143,331.572,324.455,336.1166666666667,344.16999999999996,333.81,340.33750000000003,320.404,331.89000000000004,338.7025,333.8966666666667,326.626,340.91,310.7075,325.925,304.87000000000006,294.6566666666667,286.00666666666666,274.52666666666664,249.15666666666667,220.14,235.72,230.79333333333332,276.78000000000003,314.956,322.032,322.316,333.76,321.84749999999997,334.84399999999994,348.4775,326.61199999999997,341.07,336.962,338.6725,331.9575,329.5275,335.96999999999997,340.34000000000003,L8
2019-01-31 22:00:25+00:00,344.382,335.384,332.828,340.3325,346.5533333333333,341.89250000000004,345.12000000000006,336.8075,343.58666666666664,346.4575,339.6675,341.97249999999997,348.8933333333334,330.4066666666667,333.62,306.42333333333335,296.28000000000003,285.49333333333334,271.84666666666664,247.88000000000002,220.515,240.78333333333333,228.4333333333333,278.17333333333335,317.46,324.8325,331.575,341.35249999999996,326.3066666666667,340.53,347.35,331.2075,345.57000000000005,343.74,340.8125,334.39,332.88,337.81,344.03000000000003,L8
2019-02-09 21:54:13+00:00,344.28200000000004,343.812,335.472,338.15,340.3925,340.812,346.55600000000004,338.852,345.4825,348.306,335.88,338.646,344.225,327.44,329.914,305.535,294.73,283.765,267.83,245.7525,219.208,241.9475,225.8725,275.3225,313.044,320.45,327.48,336.594,324.195,336.926,342.052,327.816,340.266,338.874,337.74,330.826,329.33,334.356,341.75,L8
2019-02-25 21:54:10+00:00,344.28200000000004,343.812,335.472,338.15,340.3925,340.812,346.55600000000004,338.852,345.4825,348.306,335.88,338.646,344.225,327.44,329.914,305.535,294.73,283.765,267.83,245.7525,219.208,241.9475,225.8725,275.3225,313.044,320.45,327.48,336.594,324.195,336.926,342.052,327.816,340.266,338.874,337.74,330.826,329.33,338.9866666666667,341.75,L8
2019-03-04 22:00:18+00:00,341.0,342.82000000000005,330.97249999999997,336.995,339.5233333333333,340.92499999999995,346.17,338.3775,343.99,348.0375,331.1225,334.4275,344.225,327.44,324.0175,305.535,294.73,283.765,277.4,245.7525,214.3025,244.63600000000002,225.8725,275.3225,304.495,315.5525,324.14250000000004,338.444,333.46400000000006,340.02799999999996,337.0425,323.47249999999997,337.6975,334.81000000000006,334.0375,327.3,334.07399999999996,337.778,346.074,L8
2019-05-16 21:54:03+00:00,335.32,343.53000000000003,332.80333333333334,342.42333333333335,336.615,345.73499999999996,351.645,345.62999999999994,350.77,354.5466666666667,334.56666666666666,345.21999999999997,341.865,341.24666666666667,338.6366666666666,314.7233333333333,304.34,288.25666666666666,281.4525,250.09333333333333,217.66333333333333,249.5025,235.37,283.96999999999997,311.1666666666667,323.2366666666667,330.5166666666667,346.675,343.48,347.85749999999996,331.78,330.36000000000007,335.19500000000005,332.6700000000001,342.79333333333335,336.52,340.65250000000003,344.71000000000004,351.4225,L8
2019-05-23 22:00:18+00:00,338.77,343.53000000000003,332.80333333333334,342.42333333333335,336.615,345.73499999999996,351.645,345.62999999999994,350.77,354.5466666666667,334.56666666666666,345.21999999999997,341.865,341.24666666666667,343.3975,314.7233333333333,304.34,288.25666666666666,281.4525,250.09333333333333,217.66333333333333,249.5025,235.37,283.96999999999997,321.545,332.405,330.5166666666667,350.97200000000004,349.086,352.65999999999997,331.78,330.36000000000007,335.19500000000005,332.6700000000001,342.79333333333335,336.52,340.65250000000003,344.71000000000004,351.4225,L8
2019-06-08 22:00:26+00:00,339.594,341.60999999999996,332.4925,342.42333333333335,336.615,345.73499999999996,351.645,343.865,348.7033333333333,352.5,334.56666666666666,345.21999999999997,341.865,341.24666666666667,343.3975,314.7233333333333,304.34,288.25666666666666,291.342,250.09333333333333,217.66333333333333,249.5025,235.37,283.96999999999997,327.952,336.488,330.5166666666667,350.97200000000004,349.086,352.65999999999997,331.78,330.36000000000007,335.19500000000005,332.6700000000001,342.79333333333335,336.52,340.65250000000003,344.71000000000004,351.4225,L8
2019-07-10 22:00:35+00:00,339.594,341.60999999999996,328.11199999999997,342.42333333333335,336.615,345.73499999999996,351.645,334.826,348.7033333333333,352.5,334.56666666666666,345.21999999999997,330.53000000000003,341.24666666666667,343.3975,314.7233333333333,304.34,288.25666666666666,291.342,250.09333333333333,213.6025,241.666,235.37,278.95,321.87833333333333,331.09499999999997,324.20500000000004,344.4983333333333,341.84999999999997,346.60499999999996,327.7,330.36000000000007,329.93333333333334,327.2266666666667,336.9225,329.84499999999997,333.498,338.776,346.658,L8
2019-07-26 22:00:40+00:00,339.594,341.60999999999996,328.11199999999997,342.42333333333335,336.615,345.73499999999996,351.645,334.826,348.7033333333333,352.5,334.56666666666666,345.21999999999997,330.53000000000003,341.24666666666667,343.3975,314.7233333333333,304.34,288.25666666666666,291.342,256.38,215.002,241.666,242.6975,288.04799999999994,321.87833333333333,331.09499999999997,324.20500000000004,344.4983333333333,341.84999999999997,346.60499999999996,327.7,334.615,329.93333333333334,327.2266666666667,336.9225,329.84499999999997,333.498,338.776,346.658,L8
2019-08-04 21:54:33+00:00,340.90000000000003,337.67999999999995,324.48199999999997,341.1333333333334,327.015,331.51,342.885,330.804,347.87,351.0733333333333,323.36,340.75333333333333,327.92333333333335,336.25666666666666,341.84749999999997,322.8333333333333,311.3866666666666,295.5,298.63,260.445,216.01999999999998,240.56199999999998,250.0775,294.082,325.50333333333333,332.30833333333334,322.94500000000005,342.9783333333333,344.1016666666667,347.4883333333333,326.99333333333334,334.9575,327.53000000000003,324.57666666666665,337.03000000000003,327.935,332.648,336.796,345.978,L8
2019-08-27 22:00:50+00:00,348.1925,337.77,329.344,349.43666666666667,332.12,326.53,333.47,326.7475,344.57,348.76,339.685,350.27666666666664,326.775,343.87000000000006,350.6475,335.04333333333335,321.46999999999997,302.00333333333333,303.72200000000004,264.87,216.56199999999998,239.78999999999996,259.9425,302.274,332.2033333333333,338.186,326.8933333333334,348.06199999999995,349.35,352.484,330.06,341.27250000000004,339.13,327.15999999999997,343.0075,333.9075,337.852,336.1425,348.745,L8
2019-10-07 21:54:50+00:00,351.408,345.36,329.344,350.525,344.365,340.635,333.47,331.948,349.935,348.7,343.7366666666667,352.9925,338.1166666666667,345.475,345.954,328.115,316.08,298.7825,296.20799999999997,262.31399999999996,215.95333333333335,236.30599999999998,258.67999999999995,299.86333333333334,330.9114285714286,337.6933333333333,330.65749999999997,344.304,344.23999999999995,347.4,339.1033333333333,341.06,344.85249999999996,336.9633333333333,343.256,334.356,333.09000000000003,337.966,344.91499999999996,L8
2019-11-08 21:54:50+00:00,354.12999999999994,345.36,329.344,350.525,344.365,340.635,333.47,331.948,349.935,352.1075,348.925,355.27,343.915,347.41200000000003,347.58,332.688,316.08,298.12,293.40833333333336,261.21999999999997,215.78571428571428,236.9466666666667,258.30333333333334,300.49285714285713,332.25875,339.1685714285714,335.368,346.3933333333334,344.23999999999995,348.37000000000006,339.1033333333333,342.04333333333335,344.85249999999996,336.9633333333333,345.3183333333333,336.12833333333333,333.09000000000003,338.74833333333333,346.174,L8
2019-12-10 21:54:46+00:00,362.26,348.525,332.78,353.89250000000004,346.32666666666665,340.635,344.035,333.475,352.24,357.83666666666664,351.7325,354.95400000000006,345.88,343.184,340.504,329.196,311.0525,296.702,283.952,258.7283333333333,214.72714285714284,236.13500000000002,258.11333333333334,297.7314285714286,320.8933333333333,328.28999999999996,332.118,336.234,328.7725,338.514,338.8325,338.40999999999997,345.322,339.22999999999996,341.86000000000007,333.20166666666665,332.01599999999996,336.105,343.7175,L8
2020-01-02 22:00:51+00:00,355.696,348.2166666666667,332.328,352.39,344.8925,342.81,345.74,333.744,345.51,358.4825,347.114,352.24,344.2166666666667,346.5016666666667,336.785,324.82,307.45799999999997,294.08,280.51166666666666,256.63,214.40125,236.4014285714286,256.6257142857143,294.21000000000004,317.45714285714286,324.99333333333334,328.50833333333327,333.7533333333333,326.448,335.5166666666667,338.288,335.81142857142856,341.73499999999996,335.606,339.63428571428574,331.40714285714284,330.565,334.76000000000005,343.166,L8
2020-01-27 21:54:35+00:00,349.94666666666666,348.535,333.988,351.26,344.394,344.65999999999997,347.855,344.94,340.8175,353.826,342.78833333333336,349.67285714285714,347.155,342.5028571428571,333.80428571428575,321.6685714285714,304.885,291.7628571428571,277.8757142857143,251.6985714285714,214.73857142857145,241.20714285714286,254.75,289.92142857142863,318.0414285714286,325.86,329.32,335.4033333333333,329.208,336.7816666666667,340.41400000000004,335.0128571428572,346.2,340.812,340.8957142857143,334.2085714285714,335.59833333333336,336.91571428571433,346.274,L8
2020-02-19 22:00:40+00:00,346.14142857142855,346.71400000000006,332.44800000000004,351.365,347.65,350.7475,352.1725,348.492,340.416,350.435,339.53428571428566,351.09000000000003,349.5183333333334,340.3985714285714,330.67,317.47999999999996,300.7866666666667,287.86,272.17857142857144,249.03,213.79857142857145,241.93571428571428,253.33285714285714,283.13142857142856,316.47166666666664,324.62399999999997,328.98400000000004,335.63,327.18,336.95166666666665,342.77200000000005,335.4166666666667,346.932,343.206,338.34000000000003,334.4116666666667,336.02,336.5814285714286,345.21999999999997,L8
2020-06-03 21:54:00+00:00,335.738,345.65,329.59000000000003,350.01750000000004,345.40999999999997,349.4166666666667,352.1725,347.4275,336.695,347.925,326.75749999999994,352.658,352.162,333.99,320.3775,306.13749999999993,296.12,283.085,266.6225,244.575,213.0525,243.46249999999998,252.862,270.5275,299.46666666666664,313.29,316.25333333333333,324.3233333333333,322.72749999999996,329.51750000000004,339.1675,328.60666666666674,339.5966666666667,339.865,329.785,328.29,334.1375,331.22,342.28,L8
2020-06-10 22:00:15+00:00,332.82599999999996,346.59000000000003,329.978,347.6325,341.53999999999996,345.7875,349.77250000000004,343.15999999999997,338.41,348.2025,323.2699999999999,353.3125,351.7675,334.1133333333334,317.47333333333336,303.61333333333323,293.28,280.1933333333333,263.98,242.89,212.12000000000003,243.7166666666666,252.95499999999998,266.4533333333333,296.22,326.0466666666667,325.59,334.32666666666665,322.1566666666667,334.15,339.55,336.96000000000004,335.7950000000001,337.81,327.43000000000006,333.2166666666667,335.2975,334.46,349.1325,L8
2020-07-28 22:00:35+00:00,338.565,341.3825,329.94,338.01,331.9033333333333,335.11999999999995,340.05333333333334,331.21000000000004,333.76000000000005,339.7633333333333,313.33,370.15500000000003,372.84000000000003,313.405,313.96500000000003,303.315,292.76,284.425,271.4,245.83499999999998,212.665,244.595,252.79999999999998,282.48,306.15,347.905,345.415,351.605,327.70500000000004,343.88333333333327,347.645,339.02,344.78,349.95,333.155,340.77,337.8933333333333,338.7266666666667,352.51666666666665,L8
2020-08-29 22:00:47+00:00,344.54999999999995,340.16249999999997,330.335,328.2633333333333,320.52,326.2366666666667,333.06666666666666,322.54,331.235,342.905,309.225,385.09,385.81,336.51,309.62,301.49,290.78,288.045,276.35,248.995,212.735,240.10500000000002,252.76666666666665,299.26,306.15,347.905,345.415,351.605,325.56,347.83666666666664,349.28499999999997,335.44,344.52,339.97,337.515,337.21666666666664,335.00333333333333,340.51666666666665,357.405,L8
2020-09-07 21:54:40+00:00,345.86,339.78599999999994,329.674,326.65,319.43,326.2175,335.7075,330.16333333333336,336.19666666666666,340.77,312.4633333333333,385.09,385.81,336.51,309.62,304.725,294.845,289.10333333333335,277.4533333333334,251.4333333333333,212.735,240.10500000000002,252.76666666666665,296.525,306.25,344.2133333333333,343.0333333333333,353.4766666666667,330.845,347.79499999999996,352.6166666666666,334.86,346.72333333333336,347.795,339.63,338.405,335.07,340.9325,353.12000000000006,L8
2020-09-30 22:00:57+00:00,345.86,339.78599999999994,332.64166666666665,331.526,325.62199999999996,330.918,339.982,334.9275,340.66,344.5075,323.815,374.635,374.52,345.3866666666666,309.62,305.6433333333334,295.94666666666666,289.515,277.39500000000004,252.12,213.91333333333333,238.75,253.5125,295.05333333333334,314.3833333333333,345.09000000000003,345.11,355.6025,340.8,349.806,354.4625,337.046,349.3175,350.8866666666667,343.23,338.674,335.826,341.96,351.3325,L8
2020-11-26 21:54:48+00:00,348.2033333333333,341.8533333333333,336.0242857142857,336.24,330.54,335.24666666666667,339.982,339.35,344.06000000000006,348.418,332.804,374.2166666666667,373.90333333333336,344.3725,309.62,305.6433333333334,300.085,292.92400000000004,278.27000000000004,256.686,215.17000000000002,241.355,254.16199999999998,296.70500000000004,319.85,344.316,346.11199999999997,356.058,344.35,349.865,355.302,337.5733333333333,351.604,353.3375,346.23999999999995,340.205,336.77833333333336,343.24,353.98,L8
2021-01-04 22:00:54+00:00,352.608,341.966,335.02200000000005,333.728,329.694,335.316,338.7275,340.5325,341.06500000000005,344.595,332.804,368.7800000000001,367.95000000000005,344.3725,309.62,305.6433333333334,300.085,292.92400000000004,278.27000000000004,256.686,215.17000000000002,241.355,253.03249999999997,296.70500000000004,319.85,340.32,343.59749999999997,361.16200000000003,344.35,349.408,355.302,342.1266666666667,355.07166666666666,357.304,351.15166666666664,342.5216666666667,335.504,344.94166666666666,350.0525,L8
2021-01-13 21:54:39+00:00,348.48333333333335,342.545,330.9583333333333,329.2,326.21,331.55833333333334,334.35,334.284,335.27200000000005,340.342,329.12166666666667,348.8966666666667,350.2866666666667,336.798,306.90999999999997,297.6925,297.852,291.16333333333336,276.0733333333333,254.41666666666666,215.442,242.452,253.148,292.344,314.986,334.07000000000005,337.84399999999994,354.455,338.976,343.8933333333334,349.92333333333335,339.0128571428572,350.95142857142855,351.38166666666666,347.42999999999995,339.1171428571429,333.19,341.9214285714285,348.05,L8
2021-02-21 22:00:41+00:00,345.6983333333333,339.085,329.43833333333333,327.73,325.48833333333334,333.954,336.8325,340.24,342.4825,340.398,330.4483333333333,339.7425,342.01250000000005,337.51599999999996,305.21000000000004,296.21,297.65,290.65833333333336,274.4316666666667,254.02499999999998,216.39600000000002,244.248,255.06199999999998,288.38800000000003,313.97999999999996,329.052,334.07000000000005,351.0566666666667,337.71000000000004,340.8316666666667,348.0116666666666,337.7514285714286,348.8357142857143,347.80285714285714,345.67857142857144,337.6485714285714,333.13166666666666,340.70285714285717,348.21400000000006,L8
2021-03-25 22:00:27+00:00,340.62199999999996,338.154,327.526,325.996,326.18999999999994,333.68,333.84999999999997,332.0475,333.5975,337.37600000000003,333.46999999999997,334.334,337.72,325.754,306.3233333333333,293.24,295.82399999999996,289.79200000000003,272.164,252.868,217.31199999999998,246.28599999999997,255.106,286.6,313.306,324.584,330.11,346.58500000000004,334.952,334.258,340.74,337.1233333333333,346.905,349.2333333333333,344.52500000000003,335.68833333333333,331.274,339.0783333333333,347.782,L8
2021-04-03 21:54:14+00:00,338.955,336.65500000000003,320.6,316.98400000000004,318.046,324.69,322.82,322.7,323.89000000000004,330.328,324.9,324.43199999999996,329.22,315.392,306.0,291.59499999999997,294.556,288.978,270.722,251.692,217.628,248.57,254.17000000000002,286.316,306.944,317.76599999999996,322.994,340.43333333333334,326.9440000000001,327.128,334.776,332.7733333333333,344.4066666666667,345.31666666666666,339.97166666666664,333.1716666666667,329.168,337.27833333333336,347.442,L8
2021-05-12 22:00:12+00:00,338.955,336.65500000000003,320.6,316.7816666666667,317.83666666666664,323.62199999999996,325.1725,320.644,323.89000000000004,330.328,324.9,324.43199999999996,329.22,315.392,306.0,291.59499999999997,294.556,288.978,272.68333333333334,252.97833333333332,218.1,248.22,254.17000000000002,287.66833333333335,309.1516666666667,321.00166666666667,327.075,340.43333333333334,326.9440000000001,327.128,334.776,331.03000000000003,340.4585714285714,341.51714285714286,336.03000000000003,333.1716666666667,329.168,332.8985714285714,343.23333333333335,L8
2021-07-08 21:54:22+00:00,330.246,328.15,313.84399999999994,309.21,311.005,316.116,328.238,312.64,312.6333333333334,321.895,313.935,312.19499999999994,318.3575,308.90749999999997,306.0,291.59499999999997,290.07,287.398,274.09499999999997,250.69500000000002,218.19166666666663,248.23666666666665,254.334,289.13666666666666,307.87499999999994,323.835,327.45,324.9,329.206,329.14799999999997,335.646,325.51666666666665,330.01,331.352,329.4483333333333,328.24,329.99399999999997,324.102,338.966,L8
2021-07-24 21:54:28+00:00,333.544,326.425,315.82,310.865,311.448,316.9525,331.0875,315.724,312.90000000000003,326.92,316.995,313.21666666666664,319.49,309.71,306.59999999999997,299.85749999999996,292.65749999999997,288.67600000000004,275.8616666666667,251.98166666666665,218.30999999999997,247.22833333333332,252.37999999999997,292.4683333333333,309.835,326.788,329.974,326.22666666666663,338.09000000000003,339.0,344.08000000000004,330.0933333333333,337.62,339.85,334.67,334.37399999999997,335.246,328.94,338.6975,L8
2021-08-25 21:54:39+00:00,337.17400000000004,332.96500000000003,317.988,312.2633333333333,312.70799999999997,318.90999999999997,331.972,317.93333333333334,312.90000000000003,330.36,318.0575,314.6166666666667,320.64000000000004,310.7633333333333,308.57666666666665,301.4375,293.44,289.512,277.3016666666667,252.41333333333333,218.40666666666667,245.765,251.76,294.16833333333335,310.4533333333333,331.86199999999997,333.142,327.51666666666665,339.004,342.462,346.96799999999996,330.28333333333336,343.85599999999994,346.14400000000006,334.8616666666667,334.62600000000003,334.4,331.704,338.12249999999995,L8
2021-09-01 22:00:53+00:00,338.77000000000004,332.96500000000003,318.9533333333333,312.9714285714286,314.3983333333333,320.3533333333333,331.972,319.1985714285714,312.90000000000003,332.28000000000003,318.786,316.0,326.59999999999997,312.0025,310.0275,301.134,293.17999999999995,289.05333333333334,276.74571428571426,251.64142857142858,217.89285714285714,244.91142857142856,250.955,292.53000000000003,309.37857142857143,329.02833333333336,330.115,326.73249999999996,336.37999999999994,340.9266666666667,346.15333333333336,328.7742857142857,344.80999999999995,347.9566666666667,333.8085714285715,332.10333333333335,331.065,331.40000000000003,338.056,L8
2021-11-18 22:00:10+00:00,345.392,339.11333333333334,325.11199999999997,322.146,322.275,327.26750000000004,341.0333333333333,325.132,336.8,340.805,325.05499999999995,325.6766666666667,342.71,316.56,312.93,302.2425,294.6175,289.71000000000004,277.304,250.92200000000003,216.392,243.096,250.632,293.55,309.396,330.9,329.66499999999996,328.9433333333333,340.04,345.154,350.174,332.622,353.945,355.09000000000003,339.61199999999997,335.546,333.552,339.4375,340.21,L9
2021-12-07 21:54:50+00:00,345.392,339.11333333333334,325.11199999999997,322.146,327.95,327.26750000000004,341.0333333333333,329.89166666666665,336.8,340.805,331.78,325.6766666666667,342.71,316.56,312.93,302.2425,294.6175,289.71000000000004,277.304,250.92200000000003,216.392,243.096,250.632,298.39166666666665,309.396,330.9,329.66499999999996,339.6125,340.04,345.154,350.174,332.622,356.758,357.258,339.61199999999997,335.546,333.552,339.4375,340.21,L9
2021-12-22 22:00:57+00:00,345.57666666666665,338.985,324.49333333333334,324.4983333333333,327.86333333333334,328.87800000000004,340.5125,331.33714285714285,327.495,340.414,329.50666666666666,323.9,335.09,315.625,311.78499999999997,301.04,293.40999999999997,287.99666666666667,274.86,249.18333333333337,215.76,242.30833333333337,249.46666666666667,298.39166666666665,307.8566666666666,326.97200000000004,327.006,336.178,337.22333333333336,342.1366666666667,346.445,330.8,351.9266666666667,352.73499999999996,337.675,333.53333333333336,332.715,339.038,341.06,L8
2021-12-23 21:54:45+00:00,345.5514285714286,339.1,323.5357142857143,326.5042857142857,327.9428571428571,328.83166666666665,340.562,332.03125,332.2133333333333,340.195,327.97428571428566,323.354,330.2825,315.202,310.816,299.795,292.71,286.7242857142857,273.06,247.83857142857144,215.41857142857143,242.95714285714286,250.0742857142857,298.39166666666665,306.21571428571434,324.205,325.17333333333335,333.84166666666664,334.99857142857144,339.62857142857143,343.78714285714284,329.2071428571429,348.25,348.2285714285714,336.38428571428574,332.0385714285714,331.59285714285716,338.24666666666667,343.428,L9
2021-12-30 22:00:56+00:00,346.08375,340.27500000000003,324.88875,328.8425,329.585,330.46714285714285,340.68833333333333,332.7444444444444,334.1075,339.7942857142857,327.10249999999996,326.90000000000003,329.024,315.6383333333333,310.81166666666667,299.84857142857146,292.39285714285717,286.1825,272.44,247.03875,215.2625,243.38125,250.36125,296.7371428571428,305.62,322.7114285714286,323.9685714285714,332.63428571428574,333.6625,338.055,342.17375,328.53000000000003,349.78999999999996,349.0925,336.71625,332.37125,332.66875,338.88714285714286,342.4266666666667,L9
2021-12-31 21:54:43+00:00,347.31666666666666,341.3828571428571,327.1822222222222,331.30333333333334,331.8977777777778,332.6325,341.57428571428574,333.964,336.394,340.7375,330.06888888888886,330.74285714285713,332.82166666666666,320.53714285714284,317.17571428571426,300.0775,292.60125,286.0177777777778,272.1688888888889,246.56444444444443,215.34,243.88333333333333,250.97111111111113,296.31875,305.7788888888889,323.03375,328.28499999999997,336.9575,333.6022222222222,338.055,345.01444444444445,331.1788888888889,351.24888888888887,349.97444444444443,338.2555555555556,333.77444444444444,333.6822222222222,339.78875,342.4266666666667,L8
